target_gene,minimum_coverage_fraction,common_denominator_n,selected_common_contexts,background_gene_id,background_gene_symbol,endpoint,pseudo_target_statistic,empirical_p_plus1_leave_one_out,randomized_tie_rank_p,p_value_direction,n_reference_profiles_including_pseudo_target,calibration_note
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000136943,CTSV,recurrent_loss,1,0.26613965744400525,0.12243368372085538,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000137078,SIT1,recurrent_loss,0,1,0.9233975470052573,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000137270,GCM1,recurrent_loss,1,0.26613965744400525,0.04286694915398308,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000137440,FGFBP1,recurrent_loss,1,0.26613965744400525,0.17654164567189745,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000137561,TTPA,recurrent_loss,1,0.26613965744400525,0.11714732502274244,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000137709,POU2F3,recurrent_loss,0.6666666666666666,0.5375494071146245,0.4613815578515488,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000137812,KNL1,recurrent_loss,0.3333333333333333,0.7812911725955204,0.6671156354990269,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000137860,SLC28A2,recurrent_loss,1,0.26613965744400525,0.0364032334940108,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000138075,ABCG5,recurrent_loss,1,0.26613965744400525,0.04851801038384732,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000138315,OIT3,recurrent_loss,0.6666666666666666,0.5375494071146245,0.3257874504439729,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000138472,GUCA1C,recurrent_loss,1,0.26613965744400525,0.2396779942433,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000138622,HCN4,recurrent_loss,1,0.26613965744400525,0.22387480319321784,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000138823,MTTP,recurrent_loss,1,0.26613965744400525,0.06234597233805084,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000139151,PLCZ1,recurrent_loss,0.6666666666666666,0.5375494071146245,0.5354551630179313,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000139269,INHBE,recurrent_loss,0,1,0.9054324644598104,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000139344,AMDHD1,recurrent_loss,0.6666666666666666,0.5375494071146245,0.42869581493741693,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000139351,SYCP3,recurrent_loss,0,1,0.899623742717906,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000139445,FOXN4,recurrent_loss,1,0.26613965744400525,0.022167900392518175,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000139572,GPR84,recurrent_loss,0,1,0.8670380523468814,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000139767,SRRM4,recurrent_loss,0.6666666666666666,0.5375494071146245,0.28978749581861735,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000139973,SYT16,recurrent_loss,0.6666666666666666,0.5375494071146245,0.47407225721512036,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000139988,RDH12,recurrent_loss,1,0.26613965744400525,0.11914530697086033,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000140009,ESR2,recurrent_loss,0.6666666666666666,0.5375494071146245,0.4356421415352941,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000140279,DUOX2,recurrent_loss,0.6666666666666666,0.5375494071146245,0.4337514097279622,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000140527,WDR93,recurrent_loss,0.3333333333333333,0.7812911725955204,0.5932678208479042,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000140795,MYLK3,recurrent_loss,1,0.26613965744400525,0.07821879429406485,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000140873,ADAMTS18,recurrent_loss,0.3333333333333333,0.7812911725955204,0.7029655734985105,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000140932,CMTM2,recurrent_loss,0,1,0.9902922566421821,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000140986,RPL3L,recurrent_loss,0.3333333333333333,0.7812911725955204,0.5849952332172984,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000141161,UNC45B,recurrent_loss,0.6666666666666666,0.5375494071146245,0.4597667255395918,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000141294,LRRC46,recurrent_loss,0,1,0.9320740412622543,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000141579,ZNF750,recurrent_loss,1,0.26613965744400525,0.015484775421461176,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000141665,FBXO15,recurrent_loss,0.3333333333333333,0.7812911725955204,0.638500220885277,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000141668,CBLN2,recurrent_loss,1,0.26613965744400525,0.19465478573838674,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000142405,NLRP12,recurrent_loss,0,1,0.8177818651304964,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000142606,MMEL1,recurrent_loss,0.6666666666666666,0.5375494071146245,0.3329243143297712,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000142621,FHAD1,recurrent_loss,0.3333333333333333,0.7812911725955204,0.6116208769402519,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000142677,IL22RA1,recurrent_loss,0.3333333333333333,0.7812911725955204,0.6430437190087612,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000143185,XCL2,recurrent_loss,0,1,0.8341169793395589,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000143194,MAEL,recurrent_loss,0.3333333333333333,0.7812911725955204,0.6814926205600498,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000143199,ADCY10,recurrent_loss,0,1,0.9776596018255532,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000143257,NR1I3,recurrent_loss,1,0.26613965744400525,0.013359148761475943,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000143297,FCRL5,recurrent_loss,0.3333333333333333,0.7812911725955204,0.5400078597611089,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000143450,OAZ3,recurrent_loss,0.3333333333333333,0.7812911725955204,0.7675953436979094,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000143469,SYT14,recurrent_loss,0.3333333333333333,0.7812911725955204,0.7806446743915557,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000143631,FLG,recurrent_loss,0.6666666666666666,0.5375494071146245,0.3572474997441563,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000143921,ABCG8,recurrent_loss,1,0.26613965744400525,0.2417508482605425,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000144395,CCDC150,recurrent_loss,0.3333333333333333,0.7812911725955204,0.666008931064085,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000144406,UNC80,recurrent_loss,0.3333333333333333,0.7812911725955204,0.67452050537136,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000144452,ABCA12,recurrent_loss,0.3333333333333333,0.7812911725955204,0.6170220798113394,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000144644,GADL1,recurrent_loss,1,0.26613965744400525,0.04763219016573449,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000144852,NR1I2,recurrent_loss,0.3333333333333333,0.7812911725955204,0.5921273538069762,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000145113,MUC4,recurrent_loss,0.3333333333333333,0.7812911725955204,0.7645945900392244,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000145321,GC,recurrent_loss,1,0.26613965744400525,0.20437621856439608,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000145491,ROPN1L,recurrent_loss,0.3333333333333333,0.7812911725955204,0.5889231082179605,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000145850,TIMD4,recurrent_loss,0,1,0.8529479289856863,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000145864,GABRB2,recurrent_loss,1,0.26613965744400525,0.19788124541566757,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000145975,FAM217A,recurrent_loss,1,0.26613965744400525,0.09147363738923754,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000146166,LGSN,recurrent_loss,1,0.26613965744400525,0.2392823664816305,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000146216,TTBK1,recurrent_loss,0.3333333333333333,0.7812911725955204,0.6689486966636499,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000146285,SCML4,recurrent_loss,0.3333333333333333,0.7812911725955204,0.7414914836762878,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000146530,VWDE,recurrent_loss,0.3333333333333333,0.7812911725955204,0.6682877399512641,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000146678,IGFBP1,recurrent_loss,0.3333333333333333,0.7812911725955204,0.7589408362014968,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000146755,TRIM50,recurrent_loss,0.6666666666666666,0.5375494071146245,0.3394805881500303,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000146809,ASB15,recurrent_loss,1,0.26613965744400525,0.2154512812704957,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000146955,RAB19,recurrent_loss,0,1,0.9876924143086908,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000147082,CCNB3,recurrent_loss,0.3333333333333333,0.7812911725955204,0.6510033368783953,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000147138,GPR174,recurrent_loss,0,1,0.9894088774254455,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000147223,RIPPLY1,recurrent_loss,1,0.26613965744400525,0.012046401776073988,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000147613,PSKH2,recurrent_loss,0.6666666666666666,0.5375494071146245,0.5134687130235145,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000147724,FAM135B,recurrent_loss,0,1,0.8058523526832422,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000148483,TMEM236,recurrent_loss,0.6666666666666666,0.5375494071146245,0.4129538993217414,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
CYP3A7,0.6,3,KICH;KIRC;KIRP,ENSG00000148677,ANKRD1,recurrent_loss,0.3333333333333333,0.7812911725955204,0.7227887444152731,upper,759,plus1 values are discrete/conservative; randomized tie ranks are used for the primary continuous-uniform diagnostic
