target_gene,context,logFC,constituent_cancers,n_constituent_cancers,record_type
MAOB,stomach,0.2883877470157393,STAD,1,background_organ_value
MAOB,breast,-0.8653392214332319,BRCA,1,background_organ_value
MAOB,esophagus,-0.4304073463177123,ESCA,1,background_organ_value
MAOB,kidney,0.3528238754554084,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,-0.8626120162198664,LIHC,1,background_organ_value
MAOB,prostate,0.1556626424827239,PRAD,1,background_organ_value
MAOB,kidney,0.31167969236949944,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,-0.05050565489893399,LIHC,1,background_organ_value
MAOB,breast,-0.1623870827436376,BRCA,1,background_organ_value
MAOB,esophagus,-0.4407549092660338,ESCA,1,background_organ_value
MAOB,kidney,-0.0311036135009691,KICH;KIRC;KIRP,3,background_organ_value
MAOB,prostate,0.01033975546695936,PRAD,1,background_organ_value
MAOB,breast,0.06035626135973295,BRCA,1,background_organ_value
MAOB,kidney,-0.06209042036601701,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,0.00710379192910095,LIHC,1,background_organ_value
MAOB,prostate,0.1776281378780894,PRAD,1,background_organ_value
MAOB,stomach,-0.115670725967833,STAD,1,background_organ_value
MAOB,liver,-1.858718643485341,LIHC,1,background_organ_value
MAOB,breast,0.09154956675272122,BRCA,1,background_organ_value
MAOB,colon,-0.8144971762648069,COAD,1,background_organ_value
MAOB,kidney,0.5157492873283316,KICH;KIRP,2,background_organ_value
MAOB,lung,-0.017114649475372765,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.19425199563473172,PRAD,1,background_organ_value
MAOB,breast,0.06284310281791394,BRCA,1,background_organ_value
MAOB,esophagus,-0.1587454334753083,ESCA,1,background_organ_value
MAOB,kidney,0.8167914012823054,KICH;KIRC;KIRP,3,background_organ_value
MAOB,prostate,0.16703456942193334,PRAD,1,background_organ_value
MAOB,prostate,0.929462074748827,PRAD,1,background_organ_value
MAOB,esophagus,-1.8817712254552423,ESCA,1,background_organ_value
MAOB,kidney,-0.4332009191063295,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,-1.7673694356271583,LUAD;LUSC,2,background_organ_value
MAOB,breast,-0.6573850511758402,BRCA,1,background_organ_value
MAOB,esophagus,-0.26318677045860905,ESCA,1,background_organ_value
MAOB,lung,0.03815880548785764,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.5002633019253518,PRAD,1,background_organ_value
MAOB,stomach,-0.48556359442139846,STAD,1,background_organ_value
MAOB,thyroid,-0.7691651913827957,THCA,1,background_organ_value
MAOB,breast,0.416971787936136,BRCA,1,background_organ_value
MAOB,colon,0.34768789121294386,COAD,1,background_organ_value
MAOB,esophagus,0.7605794025693541,ESCA,1,background_organ_value
MAOB,kidney,0.799432784670273,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,-1.456568898417725,LIHC,1,background_organ_value
MAOB,liver,0.32645840529982245,LIHC,1,background_organ_value
MAOB,liver,-0.2791929511631111,LIHC,1,background_organ_value
MAOB,colon,0.19561409023677773,COAD,1,background_organ_value
MAOB,thyroid,0.812658251560665,THCA,1,background_organ_value
MAOB,breast,-0.33374075666097497,BRCA,1,background_organ_value
MAOB,kidney,-0.2998669556221442,KIRC;KIRP,2,background_organ_value
MAOB,liver,-0.35140989962468944,LIHC,1,background_organ_value
MAOB,prostate,0.00804986480956487,PRAD,1,background_organ_value
MAOB,breast,0.7037749452591806,BRCA,1,background_organ_value
MAOB,colon,1.0720132775360725,COAD,1,background_organ_value
MAOB,kidney,-0.02614144317443181,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,0.36895376661115303,LIHC,1,background_organ_value
MAOB,lung,1.0085108997858336,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.4253824274051683,PRAD,1,background_organ_value
MAOB,stomach,0.7387173012935613,STAD,1,background_organ_value
MAOB,breast,0.00916547713570313,BRCA,1,background_organ_value
MAOB,esophagus,-0.8633488858540838,ESCA,1,background_organ_value
MAOB,kidney,-0.3937680693493844,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,0.0837933656388924,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.04358733925364934,PRAD,1,background_organ_value
MAOB,colon,-0.9074630778698124,COAD,1,background_organ_value
MAOB,kidney,-0.8210049070906781,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,0.16097171198553611,LUAD;LUSC,2,background_organ_value
MAOB,colon,0.09646049412141164,COAD,1,background_organ_value
MAOB,lung,0.118563165197089,LUAD;LUSC,2,background_organ_value
MAOB,stomach,-0.01612746323502364,STAD,1,background_organ_value
MAOB,colon,-0.5516233736489746,COAD,1,background_organ_value
MAOB,esophagus,-0.26006026949155225,ESCA,1,background_organ_value
MAOB,kidney,-0.08561491463281137,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,0.4042889788673148,LUAD;LUSC,2,background_organ_value
MAOB,colon,-0.01380801589401397,COAD,1,background_organ_value
MAOB,colon,1.0652195208023054,COAD,1,background_organ_value
MAOB,liver,-0.6569183989899471,LIHC,1,background_organ_value
MAOB,breast,0.13408940248229323,BRCA,1,background_organ_value
MAOB,liver,-0.5243062439919027,LIHC,1,background_organ_value
MAOB,lung,0.23992196039290348,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.08972594543467932,PRAD,1,background_organ_value
MAOB,stomach,-0.0967978031357549,STAD,1,background_organ_value
MAOB,breast,0.5160010450550503,BRCA,1,background_organ_value
MAOB,colon,0.3462850443665534,COAD,1,background_organ_value
MAOB,esophagus,0.6354322159302541,ESCA,1,background_organ_value
MAOB,kidney,0.06086947986864678,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,-0.02937290927450082,LIHC,1,background_organ_value
MAOB,lung,0.36018907496282077,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.10456154931284692,PRAD,1,background_organ_value
MAOB,liver,-2.3983235941700647,LIHC,1,background_organ_value
MAOB,esophagus,-0.5509260711283261,ESCA,1,background_organ_value
MAOB,stomach,-0.6189729523231715,STAD,1,background_organ_value
MAOB,breast,0.4906538783130321,BRCA,1,background_organ_value
MAOB,kidney,-0.03755911585278292,KIRP,1,background_organ_value
MAOB,breast,-0.2912392587283906,BRCA,1,background_organ_value
MAOB,esophagus,-0.1326129185511415,ESCA,1,background_organ_value
MAOB,kidney,-0.02060504763259109,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,-0.4406789037334275,LIHC,1,background_organ_value
MAOB,prostate,0.2959479299209733,PRAD,1,background_organ_value
MAOB,esophagus,0.15025834857292414,ESCA,1,background_organ_value
MAOB,stomach,0.2744852946580403,STAD,1,background_organ_value
MAOB,breast,0.38175921539741664,BRCA,1,background_organ_value
MAOB,colon,-0.22177237857722376,COAD,1,background_organ_value
MAOB,kidney,-0.01354652032667819,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,0.02513331198714172,LIHC,1,background_organ_value
MAOB,lung,-0.20883445859499247,LUAD;LUSC,2,background_organ_value
MAOB,breast,0.749870325288212,BRCA,1,background_organ_value
MAOB,colon,0.6576526388776704,COAD,1,background_organ_value
MAOB,esophagus,0.6986801883050041,ESCA,1,background_organ_value
MAOB,kidney,0.25330182172241156,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,0.6209832217626469,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.13945677208632604,PRAD,1,background_organ_value
MAOB,breast,0.33275167860271126,BRCA,1,background_organ_value
MAOB,kidney,0.27779333975269843,KIRP,1,background_organ_value
MAOB,prostate,-0.0874411105638522,PRAD,1,background_organ_value
MAOB,breast,0.2702962739953649,BRCA,1,background_organ_value
MAOB,kidney,0.05655414416230453,KIRC;KIRP,2,background_organ_value
MAOB,prostate,0.18021827824435216,PRAD,1,background_organ_value
MAOB,liver,-1.611497693606785,LIHC,1,background_organ_value
MAOB,colon,0.00462624546750474,COAD,1,background_organ_value
MAOB,esophagus,0.1668969954089346,ESCA,1,background_organ_value
MAOB,colon,1.1666431527106,COAD,1,background_organ_value
MAOB,esophagus,0.4690440930623825,ESCA,1,background_organ_value
MAOB,kidney,-0.49353269546426454,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,0.17351310006743048,LUAD;LUSC,2,background_organ_value
MAOB,stomach,0.19292853787388797,STAD,1,background_organ_value
MAOB,breast,0.2604209958016563,BRCA,1,background_organ_value
MAOB,kidney,0.34254748324865913,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,0.2811850248926111,LIHC,1,background_organ_value
MAOB,esophagus,-0.51236876130847,ESCA,1,background_organ_value
MAOB,stomach,-1.9067676065929384,STAD,1,background_organ_value
MAOB,colon,0.0408773590659577,COAD,1,background_organ_value
MAOB,kidney,-0.08935120943686811,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,-0.06881776816271365,LIHC,1,background_organ_value
MAOB,lung,0.5300483854115672,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.2632370677124096,PRAD,1,background_organ_value
MAOB,esophagus,0.11132493094210384,ESCA,1,background_organ_value
MAOB,kidney,-0.3517161617173407,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,-0.5951503431160315,LIHC,1,background_organ_value
MAOB,breast,1.0172945903320862,BRCA,1,background_organ_value
MAOB,kidney,0.5471496697757015,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,0.2244281909876855,LIHC,1,background_organ_value
MAOB,prostate,0.14746031247330585,PRAD,1,background_organ_value
MAOB,breast,-0.10860616634737312,BRCA,1,background_organ_value
MAOB,esophagus,0.636637235231994,ESCA,1,background_organ_value
MAOB,liver,-0.6268905735963917,LIHC,1,background_organ_value
MAOB,lung,0.5452772600218692,LUAD;LUSC,2,background_organ_value
MAOB,stomach,-0.566396720797759,STAD,1,background_organ_value
MAOB,colon,0.151789780288961,COAD,1,background_organ_value
MAOB,lung,-0.19078720670787813,LUAD;LUSC,2,background_organ_value
MAOB,esophagus,-0.8192365787717428,ESCA,1,background_organ_value
MAOB,lung,0.1758566741524319,LUSC,1,background_organ_value
MAOB,colon,0.10201157784900455,COAD,1,background_organ_value
MAOB,esophagus,-0.8149570634320575,ESCA,1,background_organ_value
MAOB,prostate,-0.646518377381976,PRAD,1,background_organ_value
MAOB,breast,-0.4230129626976866,BRCA,1,background_organ_value
MAOB,kidney,1.035732317975719,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,0.3241243437157876,LUAD;LUSC,2,background_organ_value
MAOB,colon,1.1613631222157696,COAD,1,background_organ_value
MAOB,colon,0.07052245728015259,COAD,1,background_organ_value
MAOB,lung,0.1862211303146739,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.26279148213819903,PRAD,1,background_organ_value
MAOB,stomach,0.25394220050413685,STAD,1,background_organ_value
MAOB,colon,1.3011136021866394,COAD,1,background_organ_value
MAOB,stomach,0.6904415072293677,STAD,1,background_organ_value
MAOB,kidney,0.24971489825397064,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,0.1947861316548397,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.4549820312840282,PRAD,1,background_organ_value
MAOB,breast,0.1952153506311439,BRCA,1,background_organ_value
MAOB,esophagus,0.7036662548549641,ESCA,1,background_organ_value
MAOB,kidney,1.0284992785453453,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,-0.8216116900751849,LIHC,1,background_organ_value
MAOB,prostate,-0.09534857955046085,PRAD,1,background_organ_value
MAOB,breast,0.7932147058791126,BRCA,1,background_organ_value
MAOB,kidney,0.1773502024829645,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,0.7345917323603395,LUAD;LUSC,2,background_organ_value
MAOB,esophagus,0.5531624429397246,ESCA,1,background_organ_value
MAOB,breast,0.7182048759808206,BRCA,1,background_organ_value
MAOB,colon,1.2793369861542288,COAD,1,background_organ_value
MAOB,esophagus,0.6543361758182351,ESCA,1,background_organ_value
MAOB,kidney,0.4818198450066607,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,0.4817323658718861,LUAD;LUSC,2,background_organ_value
MAOB,esophagus,0.9922652262272788,ESCA,1,background_organ_value
MAOB,lung,0.27891303411209634,LUAD;LUSC,2,background_organ_value
MAOB,stomach,-0.1973079594134829,STAD,1,background_organ_value
MAOB,colon,2.156089824489476,COAD,1,background_organ_value
MAOB,esophagus,2.5207354551579955,ESCA,1,background_organ_value
MAOB,kidney,-0.05237375794487206,KICH,1,background_organ_value
MAOB,stomach,1.6528723719373577,STAD,1,background_organ_value
MAOB,liver,0.00645324805260705,LIHC,1,background_organ_value
MAOB,esophagus,-0.5150441912412307,ESCA,1,background_organ_value
MAOB,stomach,-0.36642532753855234,STAD,1,background_organ_value
MAOB,breast,0.825530364014556,BRCA,1,background_organ_value
MAOB,kidney,0.07768096290212413,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,0.1959015846457152,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.4964657232085471,PRAD,1,background_organ_value
MAOB,breast,0.3072981822114515,BRCA,1,background_organ_value
MAOB,liver,0.01936564527348023,LIHC,1,background_organ_value
MAOB,lung,0.7088340512040463,LUAD;LUSC,2,background_organ_value
MAOB,stomach,0.6105464427487572,STAD,1,background_organ_value
MAOB,prostate,-0.16075400159427414,PRAD,1,background_organ_value
MAOB,breast,0.5567884363119634,BRCA,1,background_organ_value
MAOB,colon,1.446897264500463,COAD,1,background_organ_value
MAOB,lung,0.9683672646537262,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.39358941562327415,PRAD,1,background_organ_value
MAOB,breast,0.426875502849642,BRCA,1,background_organ_value
MAOB,esophagus,0.4895715117508081,ESCA,1,background_organ_value
MAOB,kidney,0.00296332770058936,KICH;KIRC;KIRP,3,background_organ_value
MAOB,esophagus,1.1992006474229913,ESCA,1,background_organ_value
MAOB,kidney,0.10632687450579051,KIRC;KIRP,2,background_organ_value
MAOB,colon,-0.18589653484917,COAD,1,background_organ_value
MAOB,stomach,-1.0134344126424244,STAD,1,background_organ_value
MAOB,thyroid,2.2180486987989876,THCA,1,background_organ_value
MAOB,breast,0.7635086118506355,BRCA,1,background_organ_value
MAOB,kidney,-0.28908407340916503,KIRC;KIRP,2,background_organ_value
MAOB,liver,0.03575790429787203,LIHC,1,background_organ_value
MAOB,lung,1.229502137798066,LUAD;LUSC,2,background_organ_value
MAOB,colon,0.14479412144603918,COAD,1,background_organ_value
MAOB,esophagus,-0.4151597797381415,ESCA,1,background_organ_value
MAOB,kidney,0.7698564508224602,KICH,1,background_organ_value
MAOB,lung,-0.49424186546889187,LUAD;LUSC,2,background_organ_value
MAOB,stomach,0.03144514028347593,STAD,1,background_organ_value
MAOB,breast,0.2865617218859388,BRCA,1,background_organ_value
MAOB,colon,0.6414467595494643,COAD,1,background_organ_value
MAOB,kidney,0.43132711752257735,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,-0.7094495632845833,LIHC,1,background_organ_value
MAOB,lung,0.49479124501450555,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.4074688147199302,PRAD,1,background_organ_value
MAOB,stomach,0.9929802338939158,STAD,1,background_organ_value
MAOB,liver,-1.3510511028685055,LIHC,1,background_organ_value
MAOB,stomach,0.14847803263068712,STAD,1,background_organ_value
MAOB,liver,-0.04101703821012816,LIHC,1,background_organ_value
MAOB,prostate,-0.10958500436670292,PRAD,1,background_organ_value
MAOB,colon,-0.9938075065366664,COAD,1,background_organ_value
MAOB,kidney,-0.08817307498459823,KICH;KIRC,2,background_organ_value
MAOB,breast,0.09780859695840637,BRCA,1,background_organ_value
MAOB,lung,0.3221558013357453,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.00510132879703101,PRAD,1,background_organ_value
MAOB,esophagus,-0.41752246707649704,ESCA,1,background_organ_value
MAOB,stomach,-0.5085740102095354,STAD,1,background_organ_value
MAOB,stomach,-2.643992568059147,STAD,1,background_organ_value
MAOB,esophagus,-1.8313284630819544,ESCA,1,background_organ_value
MAOB,breast,0.4520131050499035,BRCA,1,background_organ_value
MAOB,esophagus,0.6241625575531232,ESCA,1,background_organ_value
MAOB,colon,1.1786516649240188,COAD,1,background_organ_value
MAOB,esophagus,0.09667387362999826,ESCA,1,background_organ_value
MAOB,kidney,-1.031871563248819,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,-0.362303949271137,LIHC,1,background_organ_value
MAOB,prostate,-1.2148287662765185,PRAD,1,background_organ_value
MAOB,breast,-0.5809542352573619,BRCA,1,background_organ_value
MAOB,colon,-0.7245583958128868,COAD,1,background_organ_value
MAOB,esophagus,-0.47679711493181914,ESCA,1,background_organ_value
MAOB,kidney,-0.6194239744586264,KICH;KIRC;KIRP,3,background_organ_value
MAOB,liver,-0.5211635430384505,LIHC,1,background_organ_value
MAOB,lung,0.02485309923704737,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.22727765869124256,PRAD,1,background_organ_value
MAOB,stomach,-0.91736497547096,STAD,1,background_organ_value
MAOB,breast,0.7616287013036992,BRCA,1,background_organ_value
MAOB,esophagus,0.0962059977198156,ESCA,1,background_organ_value
MAOB,kidney,0.20297758398747576,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,0.6621756294513154,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.5372313843900043,PRAD,1,background_organ_value
MAOB,esophagus,0.262608092045096,ESCA,1,background_organ_value
MAOB,breast,0.8885042913155914,BRCA,1,background_organ_value
MAOB,esophagus,0.5776170367320271,ESCA,1,background_organ_value
MAOB,liver,0.4118696909883837,LIHC,1,background_organ_value
MAOB,prostate,-0.22060437926453216,PRAD,1,background_organ_value
MAOB,kidney,-0.27399757508726874,KIRC;KIRP,2,background_organ_value
MAOB,lung,1.0389645177740614,LUAD;LUSC,2,background_organ_value
MAOB,colon,-0.34965766962880457,COAD,1,background_organ_value
MAOB,stomach,-0.34339491214110535,STAD,1,background_organ_value
MAOB,breast,0.5941876916368777,BRCA,1,background_organ_value
MAOB,colon,0.4728285451784072,COAD,1,background_organ_value
MAOB,kidney,0.03835130926448764,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,0.7332893992768326,LUAD;LUSC,2,background_organ_value
MAOB,prostate,0.2223894684960453,PRAD,1,background_organ_value
MAOB,stomach,0.5502279312365542,STAD,1,background_organ_value
MAOB,kidney,-0.4348927238059245,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,-0.137232811223432,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.4891112513504372,PRAD,1,background_organ_value
MAOB,stomach,-0.08790372981959921,STAD,1,background_organ_value
MAOB,breast,0.22507992829849816,BRCA,1,background_organ_value
MAOB,colon,0.17235248199149383,COAD,1,background_organ_value
MAOB,kidney,-0.09473126143249316,KICH;KIRC;KIRP,3,background_organ_value
MAOB,lung,0.3981409477454929,LUAD;LUSC,2,background_organ_value
MAOB,prostate,-0.26422810241499545,PRAD,1,background_organ_value
MAOB,stomach,0.31274610518847984,STAD,1,background_organ_value
MAOB,breast,0.9631058705174012,BRCA,1,background_organ_value
MAOB,liver,-0.700951364683614,LIHC,1,background_organ_value
MAOB,breast,1.064982140759538,BRCA,1,background_organ_value
